u13455,11/15/2014 8:21,11/15/2014 8:23,A00004/B00014/C00109/D02167/;A00004/B00014/C00109/D02168/;A00004/B00014/C00109/D02169/
u13456,11/15/2014 8:22,11/15/2014 8:22,A00002/B00007/C00024/D02170/;A00002/B00007/C00024/D02171/
u13457,11/15/2014 8:32,11/15/2014 8:32,A00002/B00007/C00024/D02170/;A00002/B00007/C00024/D02171/
u13458,11/15/2014 8:41,11/15/2014 8:49,A00002/B00007/C00016/D02207/;A00002/B00005/C00057/D02214/;A00002/B00005/C00058/D02215/;A00002/B00005/C00057/D02216/;A00002/B00005/C00067/D02228/;A00002/B00005/C00125/D02231/;A00002/B00005/C00067/D02236/
u13459,11/15/2014 8:57,11/15/2014 9:01,A00002/B00002/C00003/D02252/;A00002/B00002/C00007/D02256/;A00002/B00002/C00002/D02264/;A00002/B00002/C00007/D00623/;A00002/B00002/C00003/D02268/
u13460,11/15/2014 9:07,11/15/2014 9:07,A00002/B00034/C00104/D02288/
u13461,11/18/2014 17:33,11/18/2014 17:33,A00002/B00002/C00009/D06665/
u13462,11/18/2014 17:42,11/18/2014 17:42,A00002/B00002/C00112/D07340/
u13463,12/12/2014 11:47,12/12/2014 11:51,A00002/B00005/C00057/D20191/;A00002/B00005/C00057/D24717/;A00002/B00005/C00057/D24718/;A00002/B00005/C00067/D01097/
u13464,12/12/2014 12:13,12/12/2014 12:13,A00002/B00005/C00057/D24718/
u13465,12/19/2014 17:13,12/19/2014 17:13,A00002/B00007/C00016/D33264/
u13466,12/19/2014 17:19,12/19/2014 17:19,A00002/B00007/C00016/D33272/
u13467,11/15/2014 8:28,11/15/2014 8:29,A00001/B00031/C00044/D02175/;A00001/B00031/C00044/D02176/;A00001/B00031/C00044/D02177/;A00002/B00002/C00007/D01413/;A00002/B00002/C00007/D02179/;A00002/B00003/C00006/D02180/
u13468,11/15/2014 8:33,11/15/2014 8:37,A00002/B00002/C00004/D00163/;A00002/B00002/C00004/D02183/;A00002/B00002/C00004/D02184/;A00002/B00002/C00004/D02186/;A00002/B00002/C00004/D02187/;A00002/B00002/C00004/D02188/;A00002/B00002/C00004/D00692/;A00002/B00002/C00004/D02198/
u13469,11/15/2014 8:40,11/15/2014 8:46,A00002/B00007/C00016/D02204/;A00002/B00007/C00016/D01916/;A00002/B00007/C00016/D02209/;A00002/B00007/C00016/D01904/;A00002/B00007/C00016/D02221/;A00002/B00007/C00016/D02227/
u13470,11/18/2014 11:30,11/18/2014 11:31,A00002/B00003/C00014/D01655/;A00002/B00003/C00014/D00726/;A00002/B00003/C00014/D05372/;A00002/B00003/C00014/D01654/;A00002/B00003/C00014/D06742/
u13471,11/18/2014 11:44,11/18/2014 11:44,A00002/B00003/C00014/D04669/
u13472,11/18/2014 11:54,11/18/2014 11:55,A00002/B00007/C00021/D06775/;A00002/B00002/C00007/D05946/;A00002/B00002/C00007/D01398/;A00002/B00007/C00021/D06777/;A00002/B00007/C00021/D06778/
u13473,11/18/2014 12:00,11/18/2014 12:01,A00002/B00003/C00014/D00726/;A00002/B00003/C00014/D01654/
u13474,11/18/2014 12:09,11/18/2014 12:09,A00002/B00003/C00046/D01180/
u13475,11/21/2014 13:54,11/21/2014 14:00,A00002/B00002/C00007/D08491/;A00002/B00002/C00007/D08493/;A00002/B00002/C00007/D08494/;A00002/B00002/C00007/D08497/;A00002/B00002/C00007/D08500/;A00002/B00002/C00007/D08501/;A00002/B00002/C00007/D08505/;A00002/B00002/C00007/D08506/;A00002/B00002/C00007/D08507/
u13476,12/6/2014 16:51,12/6/2014 16:53,A00002/B00007/C00016/D01916/;A00002/B00007/C00016/D20083/
u13477,11/15/2014 8:29,11/15/2014 8:29,A00002/B00007/C00024/D02178/
u13478,11/15/2014 8:37,11/15/2014 8:39,A00002/B00007/C00024/D02200/;A00002/B00007/C00098/D01211/
u13479,11/15/2014 9:00,11/15/2014 9:00,A00002/B00007/C00024/D02265/;A00002/B00007/C00098/D02267/
u13480,11/15/2014 12:32,11/15/2014 12:32,A00002/B00007/C00024/D02625/
u13481,11/17/2014 9:43,11/17/2014 9:47,A00002/B00007/C00017/D04614/;A00002/B00007/C00017/D04319/;A00002/B00007/C00016/D05136/;A00002/B00003/C00014/D05138/
u13482,11/26/2014 13:15,11/26/2014 13:16,A00002/B00004/C00018/D03651/;A00002/B00004/C00018/D00497/;A00002/B00004/C00018/D12638/;A00002/B00004/C00018/D12640/
u13483,11/27/2014 8:34,11/27/2014 8:42,A00002/B00002/C00003/D13679/;A00002/B00002/C00003/D05410/;A00002/B00002/C00007/D13684/;A00002/B00002/C00003/D13687/;A00002/B00005/C00067/D02026/;A00002/B00002/C00003/D11802/;A00002/B00002/C00003/D10454/
u13484,11/27/2014 8:47,11/27/2014 8:50,A00002/B00002/C00003/D05049/;A00002/B00006/C00015/D13697/;A00002/B00006/C00030/D09754/;A00002/B00002/C00007/D13684/;A00002/B00002/C00007/D12453/
u13485,11/27/2014 8:59,11/27/2014 9:00,A00002/B00003/C00005/D13715/;A00002/B00003/C00005/D13717/
u13486,11/27/2014 12:53,11/27/2014 13:08,A00002/B00003/C00014/D14144/;A00002/B00003/C00014/D14145/;A00002/B00003/C00014/D14151/;A00002/B00003/C00014/D14155/;A00002/B00003/C00006/D14156/;A00002/B00002/C00007/D11842/;A00002/B00002/C00003/D09597/;A00002/B00002/C00007/D08945/;A00002/B00002/C00004/D02184/;A00002/B00002/C00003/D09595/;A00002/B00002/C00003/D14167/;A00002/B00002/C00007/D14173/;A00002/B00002/C00007/D02685/;A00002/B00002/C00003/D08865/;A00002/B00002/C00081/D02621/
u13487,11/27/2014 13:23,11/27/2014 13:23,A00002/B00003/C00006/D14202/
u13488,11/27/2014 15:17,11/27/2014 15:18,A00002/B00004/C00018/D14397/;A00002/B00004/C00018/D14399/
u13489,11/27/2014 16:35,11/27/2014 16:35,A00002/B00002/C00003/D14167/
u13490,11/28/2014 15:13,11/28/2014 15:17,A00002/B00002/C00007/D02355/;A00002/B00002/C00002/D00205/;A00002/B00002/C00009/D15341/;A00002/B00002/C00004/D15342/;A00002/B00002/C00007/D15345/
u13491,11/28/2014 15:29,11/28/2014 15:30,A00002/B00002/C00003/D14167/;A00002/B00002/C00003/D15357/;A00002/B00002/C00003/D15358/;A00002/B00002/C00007/D08945/;A00002/B00002/C00003/D09595/
u13492,11/28/2014 15:41,11/28/2014 15:41,A00002/B00002/C00003/D14167/
u13493,11/28/2014 15:56,11/28/2014 15:58,A00002/B00002/C00003/D15357/;A00002/B00002/C00007/D08945/;A00002/B00002/C00011/D15423/;A00002/B00002/C00011/D15426/
u13494,11/28/2014 16:04,11/28/2014 16:04,A00002/B00002/C00003/D15434/
u13495,11/28/2014 16:18,11/28/2014 16:18,A00002/B00002/C00007/D08945/
u13496,11/29/2014 13:00,11/29/2014 13:07,A00002/B00002/C00002/D15544/;A00002/B00001/C00049/D15545/;A00002/B00002/C00002/D15543/;A00002/B00002/C00002/D00205/;A00002/B00002/C00007/D15547/;A00002/B00002/C00007/D08620/
u13497,11/29/2014 13:23,11/29/2014 13:23,A00002/B00002/C00003/D07359/;A00002/B00002/C00002/D15543/
u13498,11/29/2014 13:33,11/29/2014 13:33,A00002/B00002/C00003/D07359/
u13499,11/29/2014 15:10,11/29/2014 15:10,A00002/B00002/C00007/D15646/
u13500,12/1/2014 14:29,12/1/2014 14:32,A00002/B00002/C00007/D15646/;A00002/B00002/C00002/D16792/;A00002/B00002/C00003/D14167/;A00002/B00002/C00003/D09597/
u13501,12/5/2014 8:23,12/5/2014 8:23,A00002/B00002/C00003/D18195/
u13502,12/8/2014 9:10,12/8/2014 9:15,A00002/B00003/C00014/D19872/;A00002/B00002/C00007/D21857/;A00002/B00004/C00018/D21858/;A00002/B00001/C00010/D18184/;A00002/B00001/C00010/D21861/;A00002/B00001/C00059/D21863/
u13503,12/8/2014 9:18,12/8/2014 9:18,A00002/B00002/C00002/D21868/
u13504,12/8/2014 11:06,12/8/2014 11:06,A00002/B00002/C00003/D14167/
u13505,12/9/2014 9:03,12/9/2014 9:07,A00002/B00002/C00003/D09099/;A00002/B00002/C00003/D08865/;A00002/B00002/C00003/D23193/;A00002/B00002/C00003/D23195/;A00002/B00002/C00003/D23197/;A00002/B00002/C00003/D23198/
u13506,12/9/2014 13:30,12/9/2014 13:35,A00002/B00002/C00003/D20362/;A00002/B00006/C00015/D23632/;A00002/B00006/C00015/D23633/;A00002/B00002/C00003/D04586/;A00002/B00002/C00003/D23634/;A00002/B00005/C00057/D23636/;A00002/B00002/C00003/D23638/;A00002/B00002/C00003/D23641/;A00002/B00006/C00030/D23643/;A00002/B00002/C00003/D23646/
u13507,12/9/2014 14:31,12/9/2014 14:31,A00002/B00002/C00003/D14167/
u13508,12/15/2014 10:55,12/15/2014 10:59,A00002/B00001/C00059/D27810/;A00002/B00001/C00010/D26024/;A00002/B00001/C00053/D20674/;A00002/B00001/C00010/D27816/;A00002/B00002/C00003/D27818/;A00002/B00002/C00002/D27136/
u13509,12/15/2014 14:59,12/15/2014 15:14,A00005/B00004/C00209/D27519/;A00005/B00004/C00209/D28190/;A00005/B00004/C00209/D28192/;A00005/B00004/C00209/D28193/;A00005/B00004/C00209/D28200/;A00005/B00018/C00076/D28208/;A00005/B00018/C00076/D28210/;A00005/B00018/C00351/D28211/;A00005/B00018/C00351/D28215/;A00005/B00018/C00351/D28219/;A00005/B00018/C00076/D28225/;A00005/B00018/C00076/D28228/;A00005/B00018/C00076/D28233/
u13510,12/15/2014 15:17,12/15/2014 15:17,A00005/B00018/C00076/D28242/
u13511,12/15/2014 15:26,12/15/2014 15:26,A00005/B00018/C00076/D28260/
u13512,12/15/2014 15:36,12/15/2014 15:37,A00005/B00004/C00209/D28192/;A00005/B00004/C00209/D28275/
u13513,12/15/2014 15:44,12/15/2014 15:45,A00005/B00004/C00209/D09753/;A00005/B00004/C00209/D28285/
u13514,12/15/2014 15:48,12/15/2014 15:48,A00005/B00018/C00406/D28293/
u13515,12/15/2014 16:17,12/15/2014 16:18,A00002/B00017/C00045/D25305/;A00002/B00017/C00045/D04206/;A00002/B00017/C00045/D28326/;A00002/B00017/C00045/D28327/
u13516,12/16/2014 9:21,12/16/2014 9:26,A00002/B00017/C00045/D28918/;A00002/B00017/C00045/D28921/;A00002/B00017/C00045/D28326/;A00002/B00017/C00045/D28923/;A00002/B00017/C00045/D11455/;A00002/B00017/C00045/D25305/;A00002/B00017/C00045/D28928/
u13517,12/16/2014 9:48,12/16/2014 9:48,A00002/B00017/C00045/D28327/
u13518,12/17/2014 13:41,12/17/2014 13:41,A00005/B00018/C00076/D28260/
u13519,12/19/2014 15:54,12/19/2014 16:01,A00002/B00017/C00045/D29152/;A00002/B00001/C00010/D32011/;A00002/B00001/C00010/D33154/;A00002/B00001/C00010/D22328/;A00002/B00001/C00010/D01034/;A00002/B00001/C00053/D25087/
u13520,12/19/2014 16:17,12/19/2014 16:23,A00002/B00001/C00010/D33154/;A00002/B00001/C00010/D33200/;A00002/B00001/C00049/D33206/;A00002/B00001/C00059/D33171/;A00002/B00001/C00010/D32011/
u13521,12/20/2014 14:49,12/20/2014 14:50,A00002/B00001/C00010/D34099/;A00002/B00001/C00010/D03718/
u13522,12/20/2014 15:16,12/20/2014 15:18,A00002/B00001/C00010/D26844/;A00002/B00001/C00053/D34130/;A00002/B00001/C00053/D34132/;A00002/B00001/C00053/D34133/;A00002/B00001/C00010/D34099/;A00002/B00001/C00053/D25087/;A00002/B00001/C00010/D33154/;A00002/B00001/C00010/D03718/
u13523,12/20/2014 15:22,12/20/2014 15:22,A00002/B00001/C00010/D33154/
u13524,12/20/2014 15:26,12/20/2014 15:32,A00002/B00001/C00010/D03718/;A00002/B00001/C00010/D27816/;A00002/B00001/C00010/D34099/;A00002/B00001/C00010/D33154/;A00002/B00001/C00010/D22328/
u13525,12/20/2014 15:53,12/20/2014 15:54,A00002/B00001/C00059/D33740/;A00002/B00001/C00010/D22328/
u13526,12/20/2014 16:03,12/20/2014 16:04,A00002/B00001/C00059/D33740/;A00002/B00001/C00010/D22328/
u13527,12/20/2014 16:26,12/20/2014 16:26,A00002/B00003/C00005/D26497/
u13528,12/20/2014 16:29,12/20/2014 16:36,A00002/B00003/C00005/D34183/;A00002/B00001/C00150/D34156/;A00002/B00003/C00005/D31912/;A00002/B00003/C00005/D34185/;A00002/B00003/C00005/D34187/;A00002/B00017/C00045/D28327/;A00002/B00002/C00003/D28330/;A00002/B00002/C00003/D34191/
u13529,12/20/2014 16:50,12/20/2014 16:50,A00002/B00001/C00150/D34156/
u13530,12/21/2014 10:38,12/21/2014 10:38,A00002/B00001/C00150/D34156/
u13531,11/15/2014 8:40,11/15/2014 8:40,A00003/B00012/C00048/D02205/
u13532,11/16/2014 8:05,11/16/2014 8:07,A00003/B00012/C00048/D03694/;A00003/B00012/C00048/D00937/;A00003/B00012/C00048/D03696/
u13533,12/5/2014 19:21,12/5/2014 19:22,A00003/B00012/C00048/D09865/;A00010/B00045/C00113/D06198/;A00010/B00055/C00113/D13683/
u13534,12/5/2014 19:27,12/5/2014 19:27,A00003/B00012/C00048/D18465/
u13535,12/13/2014 16:33,12/13/2014 16:36,A00003/B00028/C00148/D26223/;A00003/B00028/C00148/D26228/;A00003/B00012/C00048/D15334/;A00003/B00028/C00148/D26233/
u13536,12/13/2014 16:41,12/13/2014 16:44,A00003/B00028/C00148/D26223/;A00003/B00028/C00148/D26233/;A00003/B00028/C00148/D26228/
u13537,12/15/2014 10:39,12/15/2014 10:44,A00003/B00028/C00148/D26223/;A00003/B00028/C00148/D27789/;A00003/B00028/C00148/D27793/;A00003/B00028/C00148/D27795/;A00003/B00028/C00148/D27796/
u13538,12/15/2014 10:52,12/15/2014 10:53,A00003/B00028/C00148/D26233/;A00003/B00028/C00148/D26228/
u13539,12/15/2014 11:01,12/15/2014 11:02,A00003/B00028/C00148/D26228/
u13540,12/17/2014 11:13,12/17/2014 11:17,A00003/B00022/C00048/D05635/;A00003/B00022/C00048/D29086/;A00003/B00022/C00048/D30385/
u13541,12/17/2014 11:36,12/17/2014 11:38,A00003/B00012/C00036/D26787/;A00003/B00004/C00089/D30398/
u13542,12/17/2014 13:40,12/17/2014 13:40,A00003/B00022/C00048/D30513/
u13543,11/15/2014 8:41,11/15/2014 8:43,A00001/B00001/C00182/D02208/;A00001/B00001/C00182/D02211/
u13544,11/15/2014 8:46,11/15/2014 8:46,A00001/B00009/C00031/D02229/
u13545,11/15/2014 9:06,11/15/2014 9:06,A00001/B00001/C00182/D02287/
u13546,11/15/2014 9:11,11/15/2014 9:11,A00001/B00001/C00182/D02304/
u13547,11/15/2014 9:28,11/15/2014 9:28,A00001/B00015/C00098/D02341/
u13548,11/17/2014 9:48,11/17/2014 10:00,A00001/B00015/C00098/D05139/;A00001/B00015/C00098/D05140/;A00001/B00015/C00098/D05141/;A00001/B00015/C00098/D05142/;A00001/B00015/C00098/D05143/;A00001/B00015/C00098/D05144/;A00001/B00015/C00098/D05146/;A00001/B00015/C00098/D05147/;A00001/B00015/C00098/D05148/;A00001/B00015/C00098/D05150/;A00001/B00015/C00098/D05152/;A00001/B00015/C00098/D05154/;A00001/B00015/C00098/D05156/;A00001/B00015/C00098/D05160/;A00001/B00015/C00098/D05163/;A00002/B00007/C00098/D05165/;A00001/B00015/C00098/D05166/;A00001/B00015/C00098/D05169/;A00001/B00015/C00098/D05170/;A00001/B00015/C00098/D05171/;A00001/B00015/C00098/D05172/
u13549,11/15/2014 8:35,11/15/2014 8:36,A00002/B00001/C00059/D02193/;A00002/B00001/C00059/D02197/
u13550,11/16/2014 20:19,11/16/2014 20:20,A00002/B00002/C00007/D02427/;A00002/B00002/C00007/D04561/
u13551,11/18/2014 12:10,11/18/2014 12:12,A00002/B00003/C00014/D06793/;A00002/B00003/C00006/D06795/;A00002/B00003/C00006/D06800/
u13552,11/18/2014 13:52,11/18/2014 13:52,A00002/B00002/C00007/D01320/
u13553,11/21/2014 21:11,11/21/2014 21:11,A00002/B00002/C00007/D09027/
u13554,11/21/2014 21:33,11/21/2014 21:34,A00002/B00002/C00007/D09058/
u13555,11/21/2014 21:39,11/21/2014 21:46,A00002/B00003/C00014/D09061/;A00002/B00003/C00006/D07636/;A00002/B00003/C00014/D09063/;A00002/B00003/C00014/D09068/;A00002/B00003/C00014/D09071/;A00002/B00003/C00014/D00728/;A00002/B00003/C00014/D02325/;A00002/B00002/C00012/D09074/
u13556,11/21/2014 22:03,11/21/2014 22:03,A00002/B00003/C00006/D09093/
u13557,11/21/2014 22:10,11/21/2014 22:11,A00002/B00003/C00006/D09093/;A00002/B00003/C00006/D04798/
u13558,11/21/2014 22:15,11/21/2014 22:19,A00002/B00003/C00046/D05227/;A00002/B00003/C00006/D09116/;A00002/B00003/C00014/D09121/
u13559,12/12/2014 21:21,12/12/2014 21:21,A00002/B00002/C00009/D25398/
u13560,11/15/2014 8:36,11/15/2014 8:36,A00002/B00016/C00044/D02194/
u13561,11/15/2014 16:50,11/15/2014 16:50,A00003/B00028/C00148/D03033/
u13562,11/15/2014 16:54,11/15/2014 16:54,A00003/B00004/C00197/D03031/
u13563,11/27/2014 19:51,11/27/2014 19:51,A00002/B00003/C00006/D14641/
u13564,12/7/2014 18:21,12/7/2014 18:21,A00002/B00007/C00016/D11391/
u13565,11/15/2014 8:36,11/15/2014 8:36,A00002/B00002/C00004/D02195/
u13566,12/20/2014 13:03,12/20/2014 13:03,A00002/B00004/C00102/D33970/
u13567,11/15/2014 8:57,11/15/2014 8:59,A00003/B00020/C00052/D02254/;A00003/B00020/C00052/D02203/
u13568,11/15/2014 9:03,11/15/2014 9:03,A00003/B00020/C00052/D02278/
u13569,11/15/2014 9:11,11/15/2014 9:13,A00003/B00020/C00052/D02301/;A00003/B00020/C00052/D02303/;A00003/B00020/C00052/D02307/
u13570,11/17/2014 9:38,11/17/2014 9:38,A00003/B00020/C00052/D02203/
u13571,11/15/2014 8:40,11/15/2014 8:41,A00002/B00002/C00007/D02206/;A00002/B00003/C00014/D00700/;A00002/B00003/C00005/D02075/
u13572,12/18/2014 10:19,12/18/2014 10:20,A00002/B00003/C00006/D04022/
u13573,12/22/2014 10:38,12/22/2014 10:39,A00002/B00003/C00046/D05249/;A00002/B00003/C00005/D10650/
u13574,11/15/2014 8:44,11/15/2014 8:45,A00001/B00009/C00032/D02222/
u13575,11/16/2014 10:25,11/16/2014 10:26,A00001/B00001/C00019/D03787/;A00001/B00001/C00019/D03788/;A00001/B00009/C00032/D03791/
u13576,11/16/2014 11:14,11/16/2014 11:14,A00002/B00001/C00123/D03218/
u13577,12/13/2014 10:52,12/13/2014 10:55,A00002/B00004/C00018/D18581/;A00002/B00004/C00018/D25833/
u13578,12/13/2014 11:02,12/13/2014 11:03,A00002/B00004/C00018/D18581/;A00002/B00004/C00018/D23585/;A00002/B00004/C00018/D25845/
u13579,12/13/2014 16:21,12/13/2014 16:21,A00002/B00007/C00024/D25810/
u13580,12/13/2014 16:36,12/13/2014 16:36,A00002/B00007/C00016/D26234/
u13581,12/13/2014 16:47,12/13/2014 16:47,A00002/B00004/C00018/D25858/
u13582,12/20/2014 16:02,12/20/2014 16:02,A00002/B00004/C00018/D25858/;A00002/B00004/C00018/D18581/
u13583,12/20/2014 16:26,12/20/2014 16:26,A00002/B00004/C00018/D18581/
u13584,12/20/2014 16:38,12/20/2014 16:38,A00002/B00003/C00005/D17897/
u13585,12/21/2014 10:44,12/21/2014 10:45,A00002/B00004/C00018/D34579/;A00002/B00004/C00018/D29540/
u13586,12/21/2014 11:14,12/21/2014 11:15,A00002/B00004/C00018/D24843/;A00002/B00004/C00018/D23585/
u13587,12/21/2014 11:27,12/21/2014 11:28,A00002/B00004/C00018/D04219/;A00002/B00004/C00018/D34617/
u13588,12/21/2014 20:31,12/21/2014 20:33,A00002/B00002/C00007/D32503/;A00002/B00002/C00007/D08480/
u13589,12/21/2014 20:41,12/21/2014 20:43,A00002/B00002/C00007/D32503/;A00002/B00002/C00007/D08480/
u13590,12/21/2014 20:51,12/21/2014 20:53,A00002/B00002/C00007/D32503/;A00002/B00002/C00007/D08480/
u13591,11/15/2014 8:46,11/15/2014 8:50,A00003/B00020/C00183/D02226/;A00003/B00020/C00183/D02230/;A00003/B00020/C00183/D02232/;A00003/B00020/C00183/D02233/;A00003/B00020/C00183/D02235/;A00003/B00020/C00183/D02237/
u13592,11/15/2014 8:57,11/15/2014 9:11,A00002/B00002/C00002/D02251/;A00002/B00002/C00002/D02255/;A00002/B00002/C00007/D02257/;A00002/B00002/C00003/D02259/;A00002/B00002/C00022/D02260/;A00002/B00002/C00007/D02261/;A00002/B00002/C00012/D02270/;A00002/B00002/C00002/D02271/;A00002/B00002/C00007/D02272/;A00002/B00002/C00002/D02275/;A00002/B00002/C00003/D02277/;A00002/B00005/C00058/D02279/;A00002/B00005/C00058/D02280/;A00002/B00003/C00006/D02282/;A00002/B00003/C00046/D02284/;A00002/B00003/C00005/D02285/;A00002/B00003/C00005/D02286/;A00002/B00003/C00005/D02289/;A00002/B00003/C00014/D02290/;A00002/B00003/C00074/D02291/;A00002/B00003/C00014/D02292/;A00002/B00003/C00012/D02293/;A00002/B00003/C00006/D02294/;A00002/B00003/C00006/D02295/;A00002/B00003/C00014/D02296/;A00002/B00003/C00005/D02298/;A00002/B00003/C00006/D02300/;A00002/B00003/C00005/D02302/;A00002/B00003/C00005/D01565/
u13593,11/15/2014 9:15,11/15/2014 9:15,A00002/B00003/C00005/D02311/
u13594,11/15/2014 9:46,11/15/2014 9:49,A00002/B00003/C00037/D02393/;A00002/B00003/C00037/D02397/;A00002/B00003/C00037/D02398/
u13595,11/15/2014 9:54,11/15/2014 9:57,A00002/B00006/C00030/D02405/;A00002/B00007/C00098/D02408/
u13596,12/12/2014 13:48,12/12/2014 13:48,A00002/B00001/C00123/D22995/
u13597,12/16/2014 23:01,12/16/2014 23:02,A00002/B00003/C00046/D17673/;A00002/B00003/C00046/D25618/
u13598,11/15/2014 10:21,11/15/2014 10:22,A00002/B00003/C00014/D02451/
u13599,11/15/2014 10:31,11/15/2014 10:35,A00002/B00001/C00049/D02283/;A00002/B00003/C00014/D02451/;A00002/B00003/C00014/D02458/;A00002/B00003/C00014/D02455/
u13600,11/15/2014 11:13,11/15/2014 11:13,A00002/B00003/C00006/D00884/
u13601,11/15/2014 13:52,11/15/2014 13:58,A00002/B00003/C00006/D00884/;A00002/B00003/C00046/D02765/;A00002/B00003/C00014/D02451/;A00002/B00001/C00049/D02283/
u13602,11/15/2014 15:49,11/15/2014 15:49,A00002/B00003/C00006/D02759/
u13603,11/17/2014 8:58,11/17/2014 8:58,A00002/B00002/C00003/D05049/
u13604,11/17/2014 14:35,11/17/2014 14:37,A00002/B00002/C00002/D02078/;A00002/B00002/C00003/D05135/
u13605,11/18/2014 10:47,11/18/2014 10:47,A00002/B00003/C00005/D03126/
u13606,11/18/2014 10:52,11/18/2014 10:52,A00002/B00001/C00059/D00323/
u13607,11/15/2014 9:10,11/15/2014 9:10,A00002/B00002/C00007/D02297/
u13608,11/15/2014 9:13,11/15/2014 9:13,A00002/B00002/C00009/D02308/
u13609,11/17/2014 14:01,11/17/2014 14:07,A00002/B00002/C00002/D05584/;A00002/B00002/C00004/D05585/;A00002/B00016/C00044/D03400/;A00002/B00006/C00030/D03950/;A00002/B00006/C00030/D05590/;A00002/B00016/C00044/D05593/
u13610,12/6/2014 10:03,12/6/2014 10:03,A00002/B00002/C00009/D19561/
u13611,11/15/2014 9:12,11/18/2014 14:16,A00003/B00021/C00055/D02305/;A00002/B00001/C00053/D01058/
u13612,11/15/2014 9:14,11/15/2014 9:14,A00002/B00001/C00010/D02309/
u13613,11/15/2014 9:21,11/15/2014 9:21,A00002/B00002/C00009/D00801/
u13614,12/17/2014 9:36,12/17/2014 9:38,A00002/B00002/C00009/D30243/;A00002/B00002/C00009/D30230/
u13615,12/17/2014 9:42,12/17/2014 9:49,A00002/B00002/C00009/D30258/;A00002/B00002/C00002/D30259/;A00002/B00002/C00009/D25482/;A00002/B00002/C00004/D30261/;A00002/B00002/C00009/D06849/;A00002/B00002/C00009/D30230/
u13616,12/18/2014 10:15,12/18/2014 10:17,A00002/B00002/C00004/D31391/;A00002/B00002/C00004/D31393/;A00002/B00002/C00004/D31394/;A00002/B00002/C00004/D22610/
u13617,12/18/2014 10:38,12/18/2014 10:41,A00002/B00002/C00004/D31420/;A00002/B00002/C00004/D31427/
u13618,11/15/2014 9:25,11/15/2014 9:30,A00002/B00003/C00037/D02331/;A00002/B00003/C00037/D02332/;A00002/B00003/C00037/D02034/;A00002/B00003/C00037/D02337/;A00002/B00003/C00037/D02347/
u13619,12/8/2014 10:09,12/8/2014 10:10,A00002/B00002/C00009/D06849/;A00002/B00002/C00003/D19352/
u13620,11/21/2014 16:09,11/21/2014 16:09,A00002/B00003/C00046/D05529/
u13621,11/15/2014 9:27,11/15/2014 9:28,A00003/B00012/C00036/D00865/;A00003/B00012/C00036/D02338/
u13622,11/15/2014 9:32,11/15/2014 9:32,A00002/B00003/C00005/D02358/
u13623,11/15/2014 9:45,11/15/2014 9:45,A00002/B00016/C00044/D02389/
u13624,12/6/2014 21:13,12/6/2014 21:13,A00002/B00003/C00005/D20472/
u13625,12/7/2014 12:30,12/7/2014 12:30,A00002/B00003/C00046/D11130/
u13626,12/21/2014 11:57,12/21/2014 12:00,A00002/B00007/C00012/D10109/;A00002/B00007/C00027/D34626/
u13627,12/21/2014 12:21,12/21/2014 12:21,A00002/B00007/C00027/D20828/
u13628,11/15/2014 9:38,11/15/2014 9:39,A00002/B00002/C00002/D00550/;A00002/B00002/C00007/D02371/
u13629,11/15/2014 9:36,12/20/2014 15:28,A00002/B00002/C00007/D02364/;A00002/B00002/C00007/D31070/
u13630,11/15/2014 9:37,11/15/2014 9:39,A00001/B00015/C00098/D02366/;A00001/B00015/C00098/D02369/
u13631,11/15/2014 9:39,11/15/2014 9:39,A00002/B00003/C00074/D02370/
u13632,11/18/2014 10:00,11/18/2014 10:00,A00002/B00003/C00005/D06569/
u13633,12/6/2014 16:00,12/6/2014 16:00,A00003/B00012/C00051/D02736/
u13634,12/16/2014 10:08,12/16/2014 10:08,A00005/B00018/C00351/D28997/
u13635,12/16/2014 14:30,12/16/2014 14:30,A00005/B00018/C00047/D29398/
u13636,12/19/2014 20:25,12/19/2014 20:25,A00003/B00012/C00051/D33448/
u13637,12/20/2014 9:46,12/20/2014 9:46,A00002/B00002/C00002/D33752/
u13638,12/20/2014 9:50,12/20/2014 9:50,A00002/B00002/C00002/D33755/
u13639,11/15/2014 9:42,11/15/2014 9:45,A00002/B00002/C00002/D02377/;A00002/B00002/C00002/D02378/;A00002/B00002/C00002/D02384/;A00002/B00002/C00081/D02388/
u13640,11/18/2014 9:11,11/18/2014 9:12,A00002/B00002/C00112/D06520/;A00002/B00002/C00112/D06522/
u13641,11/18/2014 9:37,11/18/2014 9:37,A00002/B00006/C00030/D06553/;A00002/B00002/C00002/D06555/
u13642,11/15/2014 9:43,11/15/2014 9:45,A00002/B00001/C00010/D01034/;A00002/B00001/C00010/D02381/;A00002/B00001/C00177/D02387/
u13643,11/15/2014 9:49,11/15/2014 9:52,A00002/B00003/C00037/D02399/;A00002/B00003/C00037/D01177/
u13644,12/5/2014 21:22,12/5/2014 21:22,A00002/B00004/C00018/D03501/
u13645,11/15/2014 9:44,11/15/2014 9:47,A00002/B00002/C00009/D02382/;A00002/B00002/C00009/D02390/;A00002/B00002/C00009/D02394/;A00002/B00002/C00004/D02396/
u13646,11/15/2014 13:32,11/15/2014 13:35,A00001/B00004/C00132/D02727/;A00001/B00004/C00132/D02730/;A00001/B00001/C00020/D02732/;A00001/B00001/C00019/D02734/
